Options:																														
Model:                           Discrete: Dependent																														
Tree File Name:                  pruned_tree.trees																														
Data File Name:                  BT_data.txt																														
Log File Name:                   res_dep.txt.Log.txt																														
Save Initial Trees:              False																														
Save Trees:                      False																														
Summary:                         False																														
Seed:                            4268589876																														
Precision:                       64 bits																														
Cores:                           2																														
Analysis Type:                   MCMC																														
Sample Period:                   30000																														
Iterations:                      30300000																														
Burn in:                         300000																														
MCMC ML Start:                   False																														
Schedule File:                   res_dep.txt.Schedule.txt																														
Rate Dev:                        AutoTune																														
No of Rates:                     8																														
Base frequency (PI's):           None																														
Character Symbols:               00,01,10,11																														
Using a covarion model:          False																														
Normalise Q Matrix:              False																														
Restrictions:																														
15510000	-1596.026071	47	0.089781	0.023678	0.135373	0.203492	0.112959	0.440444	0.037243	0.126009	0.251979	0.250091	0.249246	0.248684	0.29122	6.966868	0.362188	2.803013	0.659624	7.530676	0.595376	7.616567	8.747186	0.01332	1.715838	9.520261	0.225606	1.116811	0.25027	6.236633
15540000	-1599.534417	47	0.104576	0.025462	0.17846	0.154415	0.133176	0.441978	0.059484	0.132192	0.249984	0.249996	0.250007	0.250012	0.080637	6.057126	0.112324	5.102377	0.46623	6.430533	0.049745	7.386216	6.554871	0.026642	0.523657	8.86519	0.405639	0.450002	0.273701	7.949423
15570000	-1599.618282	47	0.072343	0.024343	0.15758	0.174359	0.103599	0.310407	0.054294	0.09224	0.25069	0.25009	0.249726	0.249494	0.080637	6.057126	0.112324	5.102377	0.46623	6.430533	0.049745	7.386216	6.554871	0.026642	0.523657	8.86519	0.405639	0.450002	0.273701	7.949423
15600000	-1595.796326	47	0.095277	0.015912	0.166767	0.19552	0.104533	0.524874	0.052748	0.123451	0.251337	0.250195	0.24937	0.249097	0.080637	6.057126	0.112324	5.102377	0.46623	6.430533	0.049745	7.386216	6.554871	0.026642	0.523657	8.86519	0.405639	0.450002	0.273701	7.949423
15630000	-1597.635816	47	0.085234	0.016232	0.111416	0.2101	0.167993	0.375319	0.029013	0.116525	0.250916	0.249881	0.249825	0.249378	0.080637	6.057126	0.112324	5.102377	0.46623	6.430533	0.049745	7.386216	6.554871	0.026642	0.523657	8.86519	0.405639	0.450002	0.273701	7.949423
15660000	-1598.477036	47	0.090258	0.020799	0.15201	0.207192	0.192287	0.535155	0.04499	0.159915	0.250063	0.250001	0.24998	0.249956	0.241714	4.455421	0.328981	2.573484	0.512551	5.596685	0.306196	7.926514	8.15935	0.012397	0.27484	7.785795	0.420329	1.875023	0.337617	9.641959
15690000	-1598.124654	47	0.10211	0.020135	0.159274	0.146575	0.09729	0.568232	0.041885	0.125882	0.252259	0.250648	0.248754	0.248339	0.297126	4.906765	0.421314	2.578416	0.186796	4.182217	0.951703	6.361588	6.750919	0.01707	0.299829	6.63905	0.383581	0.677589	0.357187	8.916781
15720000	-1596.353582	47	0.09777	0.019838	0.185877	0.201554	0.133233	0.421377	0.033909	0.139163	0.250819	0.250117	0.249675	0.249389	0.707151	3.349165	1.422269	0.361598	0.178113	3.919432	1.06103	5.485478	8.043491	0.031636	0.555125	7.44981	0.175638	0.057981	0.66292	8.230504
15750000	-1595.774449	47	0.094667	0.018607	0.143065	0.192138	0.109981	0.365914	0.034005	0.120456	0.25192	0.250143	0.249285	0.248652	0.919406	1.061709	0.142294	2.062513	0.807423	2.542157	0.458134	5.797107	9.143244	0.011226	0.467688	7.167814	1.108826	0.111096	0.210842	8.309983
15780000	-1596.519136	47	0.091066	0.021568	0.182865	0.154973	0.086125	0.418397	0.049618	0.095875	0.251605	0.250476	0.24912	0.248799	0.919406	1.061709	0.142294	2.062513	0.807423	2.542157	0.458134	5.797107	9.143244	0.011226	0.467688	7.167814	1.108826	0.111096	0.210842	8.309983
15810000	-1597.629115	47	0.083566	0.013472	0.135151	0.184555	0.087247	0.359737	0.037415	0.106931	0.255069	0.250423	0.24791	0.246599	0.919406	1.061709	0.142294	2.062513	0.807423	2.542157	0.458134	5.797107	9.143244	0.011226	0.467688	7.167814	1.108826	0.111096	0.210842	8.309983
15840000	-1597.302635	47	0.075344	0.029488	0.141546	0.175348	0.107031	0.380904	0.038964	0.118102	0.251887	0.250213	0.249235	0.248665	0.919406	1.061709	0.142294	2.062513	0.807423	2.542157	0.458134	5.797107	9.143244	0.011226	0.467688	7.167814	1.108826	0.111096	0.210842	8.309983
15870000	-1598.971984	47	0.110057	0.009306	0.178848	0.177269	0.108267	0.32035	0.040945	0.118315	0.250609	0.250111	0.249747	0.249534	0.919406	1.061709	0.142294	2.062513	0.807423	2.542157	0.458134	5.797107	9.143244	0.011226	0.467688	7.167814	1.108826	0.111096	0.210842	8.309983
15900000	-1596.984345	47	0.103649	0.019035	0.133111	0.190169	0.185284	0.450699	0.028793	0.149156	0.250222	0.249999	0.24994	0.249839	0.877424	4.81479	0.631084	0.865181	0.922104	1.583489	1.511399	3.82732	8.221021	0.042574	1.029738	5.038883	0.238616	1.042394	0.502219	5.503862
15930000	-1598.454075	47	0.097503	0.01309	0.1435	0.226877	0.114455	0.528793	0.030373	0.152264	0.252858	0.250093	0.248871	0.248178	0.966319	3.674536	0.359442	1.295349	3.0899	0.17125	0.656815	0.700713	4.379628	0.06623	0.873828	3.918929	0.447939	2.051825	0.282877	4.575169
15960000	-1597.356553	47	0.089166	0.020714	0.189097	0.169479	0.082344	0.612732	0.045022	0.148037	0.252598	0.250737	0.248501	0.248164	0.078143	3.228552	0.164145	2.336294	2.461824	0.382885	2.057997	0.034428	0.632991	5.068659	0.792607	5.934762	0.781382	6.375703	1.238244	2.332727
15990000	-1595.267582	47	0.078424	0.014379	0.136664	0.180151	0.1361	0.459565	0.035371	0.116556	0.251962	0.250125	0.249287	0.248626	1.05098	8.393504	0.426403	3.850691	0.493514	5.583332	2.827886	0.076803	1.20764	3.30246	0.316844	7.914339	0.722763	6.019229	0.169669	3.074474
16020000	-1599.885196	47	0.067961	0.016313	0.123092	0.191881	0.139827	0.589457	0.049953	0.166516	0.250293	0.250001	0.249891	0.249816	0.409213	3.045381	0.162268	8.239485	1.066035	8.055662	1.411982	3.706623	4.617819	0.019873	0.389366	8.40507	0.139382	2.229118	3.78276	0.082608
16050000	-1597.333864	47	0.102834	0.009097	0.18488	0.196732	0.117935	0.516849	0.03721	0.151751	0.251276	0.250218	0.249411	0.249094	0.60656	7.352467	0.165625	5.752742	0.215764	7.060047	0.689456	1.701773	0.160406	8.092058	0.5238	2.748453	0.397607	2.482084	1.889162	1.114898
16080000	-1601.052337	47	0.110727	0.01863	0.171162	0.139821	0.070039	0.397857	0.043815	0.097474	0.253054	0.251063	0.248187	0.247695	1.855484	0.26277	0.471778	4.447012	0.273547	3.861583	0.51531	5.558861	0.857761	4.534257	1.454203	0.604933	0.19531	3.593994	2.478082	0.084715
16110000	-1595.41471	47	0.095097	0.021055	0.165682	0.185342	0.127807	0.540667	0.0309	0.14034	0.25211	0.25035	0.249059	0.248481	1.111036	5.188777	0.45116	0.890741	1.211396	0.183778	0.360976	5.622253	1.075475	1.76469	0.578924	5.590446	0.466787	6.22556	0.471244	0.199822
16140000	-1596.145986	47	0.079192	0.017874	0.159575	0.197347	0.113846	0.476923	0.048098	0.105209	0.252073	0.250223	0.249121	0.248582	0.550072	1.430642	0.612231	1.371273	0.383001	8.743246	0.575626	6.136839	0.264947	2.144015	1.167269	1.254641	0.30652	1.920324	0.654257	2.564524
16170000	-1597.883385	47	0.087868	0.019318	0.152225	0.142117	0.173241	0.469531	0.035004	0.148395	0.249616	0.249937	0.250147	0.250301	0.30663	2.730993	1.390017	0.056908	0.335392	1.706646	0.655242	8.40969	0.875759	3.165843	0.458066	4.814832	1.174377	0.088811	4.087577	0.069734
16200000	-1599.954112	47	0.096362	0.01343	0.140963	0.187405	0.106097	0.456421	0.061035	0.149763	0.250407	0.250032	0.249825	0.249736	0.30663	2.730993	1.390017	0.056908	0.335392	1.706646	0.655242	8.40969	0.875759	3.165843	0.458066	4.814832	1.174377	0.088811	4.087577	0.069734
16230000	-1597.272509	47	0.096938	0.025528	0.165103	0.16136	0.175043	0.377927	0.044439	0.124031	0.249964	0.249995	0.250012	0.250029	0.552475	2.409173	0.679171	0.077507	1.605066	0.594794	0.247653	9.12992	1.216829	3.376234	0.847634	3.86154	2.519242	0.140174	3.840313	0.029102
16260000	-1594.530149	47	0.090572	0.017829	0.160138	0.19738	0.106105	0.429134	0.045017	0.11168	0.251963	0.250228	0.249164	0.248645	0.505666	0.644219	0.701454	2.767671	1.983606	0.276101	0.62476	2.579758	0.642775	5.47266	1.110263	6.474649	0.238961	1.335662	7.2182	0.020112
16290000	-1595.843556	47	0.108194	0.016829	0.200039	0.18748	0.135156	0.467151	0.043425	0.118408	0.250625	0.250134	0.249721	0.24952	1.032348	1.129437	0.201745	9.286555	0.414613	3.145371	0.930802	1.580289	0.405421	6.391415	1.403295	7.1527	0.227467	1.781691	0.638841	1.037751
16320000	-1597.553863	47	0.075044	0.028955	0.150306	0.187151	0.163812	0.557412	0.033978	0.134615	0.251122	0.2501	0.24958	0.249198	0.723548	0.88942	0.202899	5.702074	1.21662	6.219749	1.700652	0.210082	0.522946	8.832082	0.525426	3.676375	0.230458	0.931089	0.56845	2.514757
16350000	-1598.473331	47	0.101317	0.00632	0.145019	0.206008	0.132382	0.409294	0.033156	0.116282	0.251769	0.250055	0.24941	0.248766	0.991193	7.946185	0.217065	2.720155	1.486598	4.208315	0.517078	5.371381	0.28467	2.088143	1.772097	0.959536	0.324126	4.651866	3.179868	0.173898
16380000	-1600.310909	47	0.080581	0.014698	0.161119	0.165921	0.137234	0.617366	0.041687	0.113299	0.251505	0.250291	0.2493	0.248903	2.708514	0.061624	0.171184	8.253885	0.577995	2.206629	0.368012	3.05369	2.773438	0.557661	1.032774	2.421282	1.006615	0.615658	0.075224	4.269734
16410000	-1600.820551	47	0.096934	0.027618	0.221787	0.131976	0.083189	0.483179	0.063275	0.125003	0.249813	0.249918	0.250123	0.250146	4.46366	0.03038	0.036125	6.543964	4.25487	0.028063	0.274376	4.107781	1.46086	0.75743	0.132566	1.659917	0.201123	1.973379	2.536193	0.510152
16440000	-1595.825971	47	0.082869	0.029075	0.152009	0.174082	0.158502	0.441492	0.042062	0.110207	0.250622	0.250069	0.249781	0.249529	3.830026	0.050523	1.483588	7.212585	4.863271	0.038298	0.353339	2.942298	1.273357	0.778031	2.081139	0.931904	0.324374	1.218511	0.67011	0.444459
16470000	-1595.843051	47	0.096974	0.018163	0.167711	0.220296	0.139761	0.409661	0.035098	0.126893	0.250944	0.250053	0.24968	0.249323	3.801733	0.055503	0.269598	7.247585	0.431573	1.061353	0.896947	2.536323	1.492496	4.701058	1.778219	1.758509	0.70745	3.376072	0.176094	4.645569
16500000	-1598.912642	47	0.082498	0.020816	0.174634	0.147329	0.077326	0.379415	0.032562	0.107974	0.256193	0.251899	0.246628	0.245279	0.344579	3.365202	0.951004	2.378271	0.832115	7.360842	0.804597	7.777918	0.419026	1.866452	4.608228	0.077765	0.927182	7.45382	0.343878	0.979498
16530000	-1598.663729	47	0.08227	0.022121	0.148544	0.216372	0.114235	0.54809	0.051335	0.168402	0.250902	0.250044	0.249622	0.249432	0.476988	0.51708	0.278443	4.177429	0.452678	4.438129	0.036193	9.110205	1.70132	2.819229	0.618643	8.818278	0.770074	0.705519	2.479956	0.120953
16560000	-1597.423271	47	0.096595	0.012709	0.131818	0.209364	0.134225	0.368054	0.030917	0.103527	0.252097	0.249963	0.249406	0.248534	1.23724	1.721908	0.162932	2.139369	0.246557	3.990836	1.156889	0.382173	2.202112	0.221393	0.661667	1.862046	0.352435	8.888229	1.282788	0.683532
16590000	-1596.156065	47	0.082483	0.019279	0.172688	0.15989	0.144688	0.426043	0.044784	0.100963	0.250082	0.250024	0.249965	0.249929	0.499945	1.264065	0.402842	6.313105	0.203437	4.254983	1.306486	6.320251	0.612497	1.580144	0.226645	0.706704	0.123162	1.240712	1.319888	5.837339
16620000	-1595.539064	47	0.11013	0.020143	0.17269	0.162113	0.126446	0.486593	0.035657	0.123931	0.251291	0.250318	0.249388	0.249002	1.314383	1.943209	0.797227	1.17133	0.395735	7.52092	0.708154	5.448598	0.805291	5.426168	0.737769	8.092061	0.163847	9.483964	0.377696	3.955514
16650000	-1599.656506	47	0.090603	0.028827	0.146252	0.230317	0.157905	0.401338	0.034608	0.142121	0.250384	0.249986	0.249897	0.249733	0.888695	0.539979	0.410981	3.112046	1.31359	6.809592	1.285129	1.65349	0.790607	2.032319	0.321942	5.9835	0.115893	1.886107	0.35124	3.764172
16680000	-1598.004756	47	0.083596	0.022262	0.172354	0.170925	0.071311	0.589062	0.048372	0.14873	0.253095	0.250774	0.248229	0.247901	0.467436	1.061724	0.69114	2.358621	6.358246	0.099521	0.608102	6.0717	2.669621	0.036329	1.165449	2.030625	0.139305	9.208938	0.54379	3.178099
16710000	-1595.129799	47	0.082648	0.017656	0.162223	0.179661	0.158129	0.372999	0.036235	0.112995	0.250226	0.250023	0.24993	0.249821	1.073556	0.978029	0.428066	4.367447	5.808159	0.027177	0.93576	6.828746	2.52272	0.187804	0.986771	2.144974	0.40772	8.391922	0.514518	2.298067
16740000	-1597.132992	47	0.072951	0.021032	0.151301	0.181892	0.127242	0.392165	0.036787	0.140248	0.25059	0.250052	0.249781	0.249577	1.289003	1.171635	0.282514	4.980982	5.524811	0.017304	0.937518	7.390442	4.547639	0.051938	0.199376	3.58858	0.365149	7.579245	0.321926	3.691308
16770000	-1598.311579	47	0.097678	0.028539	0.123163	0.176187	0.130249	0.44308	0.042596	0.113518	0.250942	0.250064	0.249654	0.249341	0.736096	0.880378	0.510072	4.89448	5.156272	0.03427	0.458215	5.968339	4.196922	0.171994	1.139707	2.764747	0.371459	8.905085	0.222843	2.765832
16800000	-1598.283187	47	0.077632	0.033679	0.124353	0.167337	0.161822	0.520348	0.034449	0.129714	0.250963	0.250065	0.249659	0.249314	3.983323	0.438751	0.383975	6.494911	0.65924	0.585016	0.49807	3.891465	1.599499	0.301278	0.913177	2.938938	0.28885	8.409375	0.592921	4.691111
16830000	-1594.918516	47	0.087903	0.018006	0.16607	0.207321	0.115835	0.429281	0.039347	0.114187	0.252189	0.250219	0.249123	0.248469	0.384538	0.701063	0.322021	8.109845	4.577733	0.127267	4.41992	0.219708	0.33133	0.756345	0.893619	6.143655	0.449389	8.718281	0.535677	7.630957
16860000	-1596.935434	47	0.092584	0.016436	0.126375	0.206525	0.145567	0.51447	0.048545	0.12968	0.250825	0.249986	0.249723	0.249467	1.600135	0.781809	0.881252	6.884222	6.173491	0.027202	6.683398	0.027276	0.587269	0.807763	0.279375	7.261889	0.613946	7.611685	0.451484	7.533599
16890000	-1594.77956	47	0.086694	0.01623	0.161333	0.163459	0.107736	0.538586	0.0383	0.138475	0.252124	0.250449	0.248947	0.248479	1.600135	0.781809	0.881252	6.884222	6.173491	0.027202	6.683398	0.027276	0.587269	0.807763	0.279375	7.261889	0.613946	7.611685	0.451484	7.533599
16920000	-1596.711747	47	0.092298	0.013167	0.197628	0.192617	0.109005	0.457029	0.046131	0.140285	0.250486	0.2501	0.249767	0.249647	2.014773	0.798196	0.391781	7.79757	7.825668	0.019934	4.963521	0.062609	1.33435	1.993083	0.499042	7.262137	0.212363	6.258022	0.075309	7.383871
16950000	-1598.633816	47	0.115542	0.00979	0.196508	0.169971	0.146827	0.381563	0.032763	0.109606	0.250489	0.250113	0.249808	0.24959	2.014773	0.798196	0.391781	7.79757	7.825668	0.019934	4.963521	0.062609	1.33435	1.993083	0.499042	7.262137	0.212363	6.258022	0.075309	7.383871
16980000	-1595.861648	47	0.07964	0.018066	0.148261	0.163373	0.101572	0.393453	0.045979	0.100023	0.251881	0.250301	0.249167	0.248651	0.584278	1.457511	0.463864	8.42666	7.261114	0.051158	1.610968	0.079079	1.236766	0.959303	0.141569	9.842832	0.229819	5.974615	0.155486	8.266949
17010000	-1598.876893	47	0.076916	0.013495	0.144917	0.203072	0.134445	0.300708	0.034563	0.119759	0.250472	0.249993	0.249879	0.249656	0.974206	1.482104	1.146601	0.073013	1.422653	0.480261	2.793431	0.059251	0.260508	0.435944	0.531192	9.16327	0.896905	2.284372	0.585998	1.608215
17040000	-1595.153286	47	0.079475	0.017813	0.173659	0.193462	0.113571	0.413199	0.04639	0.111754	0.25112	0.250154	0.249527	0.249199	1.876154	0.077783	0.268802	5.69486	2.19231	0.668889	0.772737	2.412296	0.607845	2.23371	0.972142	1.135511	1.197129	9.186087	0.523071	0.459002
17070000	-1597.574091	47	0.084187	0.022748	0.179572	0.180031	0.128936	0.315372	0.037368	0.088355	0.251349	0.25021	0.249532	0.248909	1.506551	0.419856	1.567983	0.031104	5.231519	0.030256	1.125642	1.358844	0.338641	5.61889	1.239591	0.436743	0.549661	8.948327	0.81951	1.779465
17100000	-1597.906065	47	0.086939	0.020217	0.21723	0.168307	0.119958	0.497238	0.046257	0.107588	0.250445	0.25014	0.249768	0.249647	1.506551	0.419856	1.567983	0.031104	5.231519	0.030256	1.125642	1.358844	0.338641	5.61889	1.239591	0.436743	0.549661	8.948327	0.81951	1.779465
17130000	-1597.391699	47	0.122922	0.018788	0.175974	0.203331	0.137158	0.470209	0.038758	0.139487	0.25053	0.250076	0.249783	0.24961	0.353714	1.877386	0.300063	4.705954	0.635288	3.358291	0.427541	0.964556	0.204731	9.794266	0.337782	0.577008	0.743602	2.307855	0.731976	3.701854
17160000	-1595.60084	47	0.096218	0.014973	0.182092	0.170036	0.116375	0.472583	0.047255	0.10791	0.250851	0.250195	0.249591	0.249362	3.092967	0.020917	2.165144	0.007421	0.810175	4.314095	0.421215	0.93331	0.454776	8.482316	1.365806	1.803534	0.844327	2.790726	0.795453	0.918144
17190000	-1597.747067	47	0.074808	0.012816	0.143362	0.165907	0.143398	0.330261	0.031856	0.106845	0.250064	0.250022	0.249982	0.249933	3.092967	0.020917	2.165144	0.007421	0.810175	4.314095	0.421215	0.93331	0.454776	8.482316	1.365806	1.803534	0.844327	2.790726	0.795453	0.918144
17220000	-1595.91363	47	0.093497	0.015332	0.141531	0.175367	0.135235	0.490387	0.037949	0.160679	0.250516	0.250048	0.249794	0.249641	1.416215	0.184198	0.421654	2.24132	0.568811	0.736754	6.400688	0.020589	1.120383	6.339683	0.96332	1.61915	0.244356	3.706923	1.070009	1.094033
17250000	-1596.165558	47	0.079341	0.032025	0.142827	0.168839	0.137022	0.434648	0.042327	0.11799	0.250823	0.250097	0.249684	0.249396	1.145337	0.401465	0.557326	2.26319	0.886474	0.548407	5.523588	0.055865	0.128892	4.939821	1.43131	0.154309	0.416263	4.249636	2.80061	0.062826
17280000	-1596.396545	47	0.097878	0.019002	0.170562	0.196666	0.097221	0.464971	0.05321	0.141376	0.25091	0.250141	0.249566	0.249383	1.145337	0.401465	0.557326	2.26319	0.886474	0.548407	5.523588	0.055865	0.128892	4.939821	1.43131	0.154309	0.416263	4.249636	2.80061	0.062826
17310000	-1600.753566	47	0.118035	0.005381	0.164206	0.20561	0.143329	0.456406	0.030671	0.126748	0.251217	0.250109	0.249556	0.249117	1.145337	0.401465	0.557326	2.26319	0.886474	0.548407	5.523588	0.055865	0.128892	4.939821	1.43131	0.154309	0.416263	4.249636	2.80061	0.062826
17340000	-1599.046932	47	0.099544	0.012447	0.175759	0.176637	0.095096	0.317156	0.055753	0.10418	0.250367	0.250069	0.249834	0.24973	0.539224	4.527744	1.155644	0.497095	0.117196	3.001074	0.85348	3.044749	0.077706	9.026778	0.799773	0.526477	1.087032	0.035821	0.566834	5.081994
17370000	-1597.678403	47	0.100334	0.01159	0.159571	0.232925	0.103649	0.425731	0.048381	0.129626	0.251447	0.250068	0.249423	0.249061	0.244878	1.511943	3.516562	0.007023	4.103703	0.171752	0.528063	4.506719	0.732249	0.58385	1.246717	0.861999	0.335641	3.012632	1.357304	2.02116
17400000	-1598.455936	47	0.096475	0.009133	0.162696	0.177968	0.137212	0.515314	0.053649	0.140822	0.249818	0.24998	0.250076	0.250125	0.241305	6.48472	0.386545	9.809832	0.588598	2.775133	1.023852	3.120927	0.650037	3.526731	1.597855	4.183698	0.299201	7.814647	0.770433	2.480542
17430000	-1596.136627	47	0.087464	0.026488	0.139438	0.183602	0.119331	0.392017	0.037034	0.129972	0.251139	0.250091	0.249573	0.249197	0.782356	1.638324	0.201206	9.636704	0.184008	0.884669	1.734795	0.120892	1.285017	0.609287	0.031831	9.604986	1.237	0.032369	0.691726	1.980911
17460000	-1598.546738	47	0.089432	0.012183	0.176834	0.20315	0.091596	0.45898	0.043923	0.095504	0.254535	0.250707	0.247867	0.246891	1.265953	5.382634	0.44757	2.362383	0.371932	8.585619	0.389332	7.632021	1.063158	3.151403	0.623146	5.156518	5.209959	0.018719	0.712898	0.074791
17490000	-1595.686193	47	0.089127	0.025947	0.183062	0.18103	0.11167	0.472608	0.048615	0.10685	0.251232	0.250264	0.249408	0.249096	0.605313	7.547352	1.063939	0.19646	0.352908	6.93233	1.766108	0.331426	0.921344	2.882747	0.312642	3.41351	0.506612	2.376351	0.586006	3.430307
17520000	-1597.361931	47	0.093653	0.014564	0.169939	0.200879	0.173699	0.527435	0.042253	0.122132	0.25044	0.25004	0.249843	0.249678	0.067569	6.475351	0.2203	9.374355	0.544137	0.150147	0.927317	2.684525	0.752748	4.652724	1.221695	4.848015	0.633922	7.120406	0.229471	2.148069
17550000	-1595.896938	47	0.08699	0.022548	0.163454	0.215855	0.13016	0.483855	0.038039	0.125341	0.251684	0.250132	0.249347	0.248838	1.562328	0.699964	1.01593	0.045251	1.175345	0.768443	5.310838	0.060704	0.700317	4.350518	4.40283	0.228241	0.200841	7.114908	0.658784	4.61741
17580000	-1595.452225	47	0.082206	0.021427	0.170842	0.155938	0.087176	0.474857	0.042563	0.11804	0.252771	0.250744	0.248503	0.247982	3.143149	0.102556	0.162078	1.961535	0.586024	1.392706	5.89692	0.029588	0.968606	6.066061	5.627711	0.088267	1.054225	7.618151	1.041757	3.079585
17610000	-1597.852244	47	0.082222	0.021945	0.159851	0.173825	0.136153	0.485995	0.027705	0.164474	0.25094	0.250141	0.249607	0.249313	4.414226	0.011022	1.538753	0.01947	1.423357	1.212215	0.839691	1.824625	0.42698	4.692841	1.158813	6.327351	0.642396	0.772193	0.173402	4.23053
17640000	-1599.104536	47	0.092294	0.011503	0.144831	0.144397	0.146598	0.565974	0.04123	0.155674	0.249582	0.249935	0.250184	0.250299	0.458811	1.572025	0.631158	2.218702	0.088677	3.309786	3.728951	0.035624	2.33101	0.061446	2.160198	2.457854	0.097453	3.105728	0.794637	7.28431
17670000	-1595.703111	47	0.076757	0.02123	0.144839	0.171505	0.1516	0.432243	0.027579	0.125472	0.251265	0.250117	0.249563	0.249055	0.145512	2.186413	1.478207	1.305211	2.343294	0.084488	0.336686	6.340373	0.564257	2.439622	0.567549	7.756353	0.379625	6.132729	0.48886	7.631582
17700000	-1596.580947	47	0.107207	0.019584	0.178201	0.162744	0.152442	0.450218	0.027026	0.116214	0.251348	0.250311	0.249445	0.248897	1.32585	0.700467	0.499088	1.061884	0.866323	0.991909	2.343882	0.087508	0.353667	1.103778	0.343324	5.43031	0.280914	1.390132	0.211585	6.2293
17730000	-1596.896749	47	0.075578	0.014213	0.173071	0.181631	0.116508	0.572162	0.035866	0.145874	0.25189	0.250355	0.249097	0.248658	1.207017	1.1395	0.170788	1.623106	1.019099	0.557946	0.774984	2.26818	0.785516	3.393724	5.295593	0.123326	0.482991	4.971645	0.560868	0.696713
17760000	-1595.572618	47	0.074093	0.020462	0.171141	0.170359	0.092086	0.46199	0.047692	0.120166	0.251631	0.250351	0.249173	0.248846	2.229597	0.036412	3.435107	0.003817	0.243696	1.10995	1.165171	1.282398	0.198306	3.861129	4.959566	0.172248	0.36633	5.036234	0.115144	0.903037
17790000	-1597.483055	47	0.096961	0.008943	0.18385	0.185649	0.145846	0.539207	0.037943	0.140954	0.250286	0.250055	0.249875	0.249784	2.229597	0.036412	3.435107	0.003817	0.243696	1.10995	1.165171	1.282398	0.198306	3.861129	4.959566	0.172248	0.36633	5.036234	0.115144	0.903037
17820000	-1597.518098	47	0.078489	0.016964	0.176987	0.19265	0.13761	0.52142	0.03962	0.110944	0.251722	0.250256	0.249275	0.248747	2.229597	0.036412	3.435107	0.003817	0.243696	1.10995	1.165171	1.282398	0.198306	3.861129	4.959566	0.172248	0.36633	5.036234	0.115144	0.903037
17850000	-1597.028925	47	0.115891	0.018085	0.141695	0.184755	0.146132	0.477044	0.03774	0.125928	0.250685	0.250064	0.249745	0.249505	2.229597	0.036412	3.435107	0.003817	0.243696	1.10995	1.165171	1.282398	0.198306	3.861129	4.959566	0.172248	0.36633	5.036234	0.115144	0.903037
17880000	-1597.959177	47	0.106463	0.022826	0.148974	0.225889	0.145007	0.356036	0.03751	0.12409	0.250419	0.249994	0.249887	0.249699	2.229597	0.036412	3.435107	0.003817	0.243696	1.10995	1.165171	1.282398	0.198306	3.861129	4.959566	0.172248	0.36633	5.036234	0.115144	0.903037
17910000	-1594.687979	47	0.0969	0.02176	0.151318	0.167251	0.124833	0.402827	0.037596	0.127259	0.250863	0.250132	0.249649	0.249356	2.319513	0.094107	3.196875	0.00723	0.522317	1.443745	1.521223	0.07733	1.257708	2.811042	5.461658	0.08056	0.196807	6.003172	0.585545	2.751699
17940000	-1599.149694	47	0.090475	0.00815	0.151597	0.203229	0.086741	0.432332	0.053317	0.138393	0.251636	0.250144	0.249264	0.248957	0.527517	1.707885	0.710721	1.935982	0.339615	5.227551	3.169521	0.039962	5.772766	0.017815	1.163572	3.254916	1.005127	0.765083	0.206518	0.83825
17970000	-1600.117827	47	0.101453	0.010263	0.179573	0.187644	0.15102	0.568967	0.056658	0.142463	0.249836	0.249978	0.25007	0.250116	0.19299	7.953982	0.378493	4.35984	0.698725	4.776713	1.032139	0.340903	0.699961	3.410571	0.603039	7.234828	0.457283	6.413801	1.9932	0.125655
18000000	-1599.649556	47	0.071293	0.032316	0.126038	0.13861	0.144344	0.483294	0.042527	0.124324	0.250586	0.250091	0.24976	0.249564	0.306984	5.028584	0.155339	8.571137	1.036929	2.921971	1.069067	0.641058	5.260678	0.07128	0.267349	6.261948	1.271232	2.381523	1.021276	0.186376
18030000	-1597.173515	47	0.105553	0.021734	0.206111	0.176174	0.087355	0.528999	0.050811	0.122986	0.251336	0.250401	0.249236	0.249027	0.385649	1.263838	1.187585	0.453893	9.18176	0.025375	1.920802	1.804146	0.831296	1.28285	1.992644	0.370672	1.863309	0.098217	0.247426	3.055556
18060000	-1597.10292	47	0.081665	0.017446	0.159537	0.226435	0.152229	0.397904	0.037286	0.113751	0.251028	0.250001	0.249702	0.249269	0.303187	0.640136	0.343807	2.587289	8.691448	0.022628	1.760488	0.576907	1.350929	0.333701	1.997048	0.224558	2.018704	0.122321	0.372806	2.564357
18090000	-1594.760984	47	0.093015	0.024628	0.17281	0.17173	0.14106	0.456466	0.044541	0.131866	0.25032	0.250059	0.249864	0.249756	1.936625	0.559829	0.204814	2.751318	8.605157	0.019804	1.589027	0.060872	1.311555	0.218762	1.860775	0.373022	0.722448	1.369854	0.61196	2.676251
18120000	-1601.192412	47	0.105962	0.01828	0.188491	0.207029	0.158238	0.238432	0.037014	0.100244	0.250154	0.250006	0.249974	0.249866	2.018798	1.446107	0.22629	3.518437	7.915652	0.024514	0.700412	2.272223	2.642687	0.119645	4.256417	0.121899	0.402634	1.920433	0.6958	3.398619
18150000	-1597.993516	47	0.085642	0.009873	0.138827	0.195988	0.183658	0.404278	0.04168	0.123443	0.249892	0.250006	0.250026	0.250076	0.786276	0.602527	0.848871	4.669596	8.867764	0.023768	0.950919	3.253485	1.625929	0.480657	2.13938	0.125568	1.016297	0.159873	0.847495	5.63214
